ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,RW,RF,ram,rcm,RM,rdm,rcb,RB,rwb,ST,LW,CF,CAM,CM,LM,CDM,CB,LB,lwb,ls,LF,lam,lcm,ldm,lcb,GK,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk,add_pos
233998,Márcio Velinha,Márcio Anderson Vasquez Hoffman,Sociedade Esportiva Palmeiras,https://cdn.futbin.com/content/fifa18/img/clubs/383.png,1117,29,Campeonato Brasileiro Série A,1988-02-29,188.0,86.0,Normal,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.futbin.com/content/fifa18/img/players/233998.png,600000.0,15000.0,1100000.0,68,68,69,62,75,73,39,65,1,1,2,Medium,Medium,Right,14,12,18,21,7,14,15,11,20,20,37,41,44,62,49,26,60,31,72,20,44,10,10,60,26,58,9,8,12,69,62,75,65,73,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
223249,G. Arias,Gabriel Arias,Defensa y Justicia,https://cdn.futbin.com/content/fifa18/img/clubs/111710.png,1088,29,Argentinian Superliga,1987-09-13,187.0,91.0,Normal,False,https://cdn.sofifa.org/flags/52@3x.png,Argentina,https://cdn.futbin.com/content/fifa18/img/players/223249.png,600000.0,7000.0,870000.0,68,68,68,62,58,76,38,67,1,1,2,Medium,Medium,Right,15,19,17,25,14,15,18,20,19,20,36,40,34,64,56,16,60,32,60,16,25,16,17,37,24,32,13,15,14,68,62,58,67,76,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
128529,U. Ceylan,Ufuk Ceylan,Alanyaspor,https://cdn.futbin.com/content/fifa18/img/clubs/113142.png,1165,31,Turkish Süper Lig,1986-06-23,194.0,85.0,Normal,False,https://cdn.sofifa.org/flags/48@3x.png,Turkey,https://cdn.futbin.com/content/fifa18/img/players/128529.png,550000.0,7000.0,1100000.0,68,68,70,64,63,71,55,66,1,1,2,Medium,Medium,Left,15,12,15,29,15,13,11,11,39,23,56,54,51,65,41,23,74,29,61,14,36,26,13,44,18,29,14,14,15,70,64,63,66,71,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
178452,A. Pelagotti,Alberto Pelagotti,Brescia,https://cdn.futbin.com/content/fifa18/img/clubs/190.png,1049,28,Italian Serie B,1989-03-09,186.0,82.0,Normal,False,https://cdn.sofifa.org/flags/27@3x.png,Italy,https://cdn.futbin.com/content/fifa18/img/players/178452.png,625000.0,3000.0,969000.0,68,68,68,68,61,72,40,65,1,1,2,Medium,Medium,Right,12,11,10,20,13,12,19,11,13,11,37,42,47,63,30,21,75,34,65,14,31,20,11,25,22,32,11,15,20,68,68,61,65,72,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
196885,C. Lampe,Carlos Lampe,,,1040,30,,1987-03-17,192.0,86.0,Normal,False,https://cdn.sofifa.org/flags/53@3x.png,Bolivia,https://cdn.futbin.com/content/fifa18/img/players/196885.png,0.0,0.0,,68,68,65,71,68,69,32,64,1,1,3,Medium,Medium,Right,14,17,12,19,12,13,13,18,15,21,28,35,39,64,34,13,36,18,70,17,35,27,17,55,14,45,17,17,13,65,71,68,64,69,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
229655,Alberto Varo,Alberto Varo Lara,FC Barcelona B,https://cdn.futbin.com/content/fifa18/img/clubs/110704.png,1207,24,Spanish Segunda División,1993-03-18,191.0,83.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.futbin.com/content/fifa18/img/players/229655.png,975000.0,4000.0,,68,76,65,67,68,71,40,67,1,1,3,Medium,Medium,Right,16,17,31,45,15,17,16,20,33,20,38,42,39,64,47,25,74,45,69,20,22,20,17,51,25,48,12,14,15,65,67,68,67,71,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
170008,B. Hamer,Ben Hamer,Leicester City,https://cdn.futbin.com/content/fifa18/img/clubs/95.png,1132,29,English Premier League,1987-11-20,192.0,91.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.futbin.com/content/fifa18/img/players/170008.png,700000.0,27000.0,1400000.0,68,69,71,63,63,68,45,69,1,1,3,Medium,Medium,Right,11,20,11,25,14,18,13,12,30,23,45,45,51,60,56,23,54,35,64,18,34,23,16,39,22,56,12,12,12,71,63,63,69,68,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
171033,M. Andersen,Mikkel Andersen,Lyngby BK,https://cdn.futbin.com/content/fifa18/img/clubs/15001.png,1133,28,Danish Superliga,1988-12-17,196.0,91.0,Normal,False,https://cdn.sofifa.org/flags/13@3x.png,Denmark,https://cdn.futbin.com/content/fifa18/img/players/171033.png,775000.0,6000.0,1000000.0,68,71,68,64,59,68,38,72,1,1,3,Medium,Medium,Right,15,11,13,25,20,17,11,15,31,22,32,42,55,64,34,23,57,34,80,14,45,22,16,31,21,52,18,17,17,68,64,59,72,68,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
211738,M. Flekken,Mark Flekken,MSV Duisburg,https://cdn.futbin.com/content/fifa18/img/clubs/1825.png,1073,24,German 2. Bundesliga,1993-06-13,195.0,86.0,Normal,False,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.futbin.com/content/fifa18/img/players/211738.png,900000.0,3000.0,1600000.0,68,74,70,65,72,72,32,63,1,1,5,Medium,Medium,Right,14,16,11,27,14,12,19,12,34,31,28,36,34,64,38,21,54,28,61,11,32,12,14,35,23,24,17,13,20,70,65,72,63,72,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
146458,Roberto,Roberto Fdez. Alvarellos,CD Lugo,https://cdn.futbin.com/content/fifa18/img/clubs/110831.png,1174,38,Spanish Segunda División,1979-01-25,181.0,76.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.futbin.com/content/fifa18/img/players/146458.png,60000.0,3000.0,96000.0,68,68,69,66,67,62,52,70,1,1,3,Medium,Medium,Right,12,13,25,23,18,13,23,15,42,21,55,49,52,65,46,24,59,43,62,13,31,23,12,37,25,51,14,11,14,69,66,67,70,62,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
155931,Casto,Casto Espinosa Barriga,AD Alcorcón,https://cdn.futbin.com/content/fifa18/img/clubs/100831.png,1174,35,Spanish Segunda División,1982-06-18,181.0,77.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.futbin.com/content/fifa18/img/players/155931.png,210000.0,4000.0,336000.0,68,68,78,62,63,63,54,66,1,1,3,Medium,Medium,Right,23,12,22,29,15,11,13,12,26,17,45,62,60,67,60,24,79,43,55,13,34,20,12,30,23,49,12,11,12,78,62,63,66,63,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
200734,Mejías,Tomás Mejías Osorio,Middlesbrough,https://cdn.futbin.com/content/fifa18/img/clubs/12.png,1154,28,English Championship,1989-01-30,195.0,84.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.futbin.com/content/fifa18/img/players/200734.png,725000.0,9000.0,1400000.0,68,69,67,69,70,68,58,66,1,1,2,Medium,Medium,Right,13,4,13,25,6,9,20,12,32,26,60,57,59,58,49,34,58,30,66,20,23,23,13,33,31,20,13,12,15,67,69,70,66,68,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
183070,W. Hesl,Wolfgang Hesl,Würzburger FV,https://cdn.futbin.com/content/fifa18/img/clubs/110197.png,1058,31,German 3. Liga,1986-01-13,186.0,87.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.futbin.com/content/fifa18/img/players/183070.png,550000.0,1000.0,798000.0,68,68,68,67,52,69,38,68,1,1,2,Medium,Medium,Left,9,14,12,23,8,12,13,15,22,20,36,40,42,68,47,19,67,29,73,12,25,19,11,33,23,45,11,14,17,68,67,52,68,69,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
186655,J. Carvallo,José Carvallo,,,1100,31,,1986-03-01,183.0,82.0,Normal,False,https://cdn.sofifa.org/flags/59@3x.png,Peru,https://cdn.futbin.com/content/fifa18/img/players/186655.png,0.0,0.0,,68,68,73,67,69,61,53,68,1,1,2,Medium,Medium,Right,13,10,12,24,14,20,13,20,24,19,52,54,46,64,55,24,52,30,45,16,43,22,13,23,13,50,16,12,13,73,67,69,68,61,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
228130,Oh Seung Hoon,Seung Hoon Oh,Sangju Sangmu FC,https://cdn.futbin.com/content/fifa18/img/clubs/2055.png,1053,29,Korean K League Classic,1988-06-30,192.0,79.0,Normal,False,https://cdn.sofifa.org/flags/167@3x.png,Korea Republic,https://cdn.futbin.com/content/fifa18/img/players/228130.png,700000.0,3000.0,928000.0,68,69,71,66,62,70,46,68,1,1,3,Medium,Medium,Right,13,17,11,29,11,15,11,16,19,17,43,48,31,53,46,25,55,16,66,11,18,20,11,42,21,55,18,20,13,71,66,62,68,70,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
178211,R. Zwinkels,Robert Zwinkels,ADO Den Haag,https://cdn.futbin.com/content/fifa18/img/clubs/650.png,1120,34,Holland Eredivisie,1983-05-04,186.0,80.0,Normal,False,https://cdn.sofifa.org/flags/34@3x.png,Netherlands,https://cdn.futbin.com/content/fifa18/img/players/178211.png,375000.0,6000.0,544000.0,68,68,66,63,66,68,41,72,1,1,2,Medium,Medium,Right,15,12,11,35,20,12,9,12,24,30,44,39,46,65,37,29,75,36,66,17,35,13,16,26,22,42,17,11,11,66,63,66,72,68,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
187171,Kim Ho Jun,Ho Jun Kim,Jeju United FC,https://cdn.futbin.com/content/fifa18/img/clubs/1478.png,1063,33,Korean K League Classic,1984-06-21,190.0,89.0,Normal,False,https://cdn.sofifa.org/flags/167@3x.png,Korea Republic,https://cdn.futbin.com/content/fifa18/img/players/187171.png,450000.0,3000.0,585000.0,68,68,68,66,67,68,52,67,1,1,3,Medium,Medium,Right,10,13,13,31,10,16,11,14,32,15,54,51,53,66,56,12,50,23,68,12,21,24,11,10,17,41,10,10,14,68,66,67,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
212518,B. Sangaré,Badra Ali Sangaré,,,1122,31,,1986-05-30,181.0,78.0,Normal,False,https://cdn.sofifa.org/flags/108@3x.png,Ivory Coast,https://cdn.futbin.com/content/fifa18/img/players/212518.png,0.0,0.0,,68,68,72,66,62,67,42,66,1,1,3,Medium,Medium,Right,14,13,16,30,19,19,15,19,25,18,45,40,38,67,63,19,65,24,65,19,28,19,19,16,19,49,15,20,20,72,66,62,66,67,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
160295,E. Galeković,Eugene Galeković,Melbourne City,https://cdn.futbin.com/content/fifa18/img/clubs/112224.png,1193,36,Australian A-League,1981-06-12,188.0,91.0,Stocky,False,https://cdn.sofifa.org/flags/195@3x.png,Australia,https://cdn.futbin.com/content/fifa18/img/players/160295.png,120000.0,4000.0,150000.0,68,68,68,65,66,65,45,67,1,1,2,Medium,Medium,Right,14,15,12,34,15,21,14,12,37,24,46,45,46,73,56,18,68,40,63,15,31,25,15,50,21,68,17,20,15,68,65,66,67,65,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
205352,J. Archer,Jordan Archer,Millwall,https://cdn.futbin.com/content/fifa18/img/clubs/97.png,1092,24,English Championship,1993-04-12,191.0,80.0,Normal,False,https://cdn.sofifa.org/flags/42@3x.png,Scotland,https://cdn.futbin.com/content/fifa18/img/players/205352.png,900000.0,13000.0,1800000.0,68,74,70,67,65,70,42,67,1,1,2,Medium,Medium,Right,15,16,16,30,11,20,20,13,26,24,43,42,50,53,40,18,61,27,57,13,25,16,11,31,28,32,15,18,14,70,67,65,67,70,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
193578,T. Deric,Tyler Deric,Houston Dynamo,https://cdn.futbin.com/content/fifa18/img/clubs/698.png,1045,28,USA Major League Soccer,1988-08-30,191.0,84.0,Normal,False,https://cdn.sofifa.org/flags/95@3x.png,United States,https://cdn.futbin.com/content/fifa18/img/players/193578.png,750000.0,4000.0,1200000.0,68,70,65,63,66,77,33,67,1,1,2,Medium,Medium,Right,15,13,18,33,14,14,12,16,29,13,32,34,42,64,43,12,52,26,55,13,22,13,13,38,20,23,12,20,19,65,63,66,67,77,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
217649,S. Gonda,Shuichi Gonda,Sagan Tosu,https://cdn.futbin.com/content/fifa18/img/clubs/113160.png,1163,28,Japanese J1 League,1989-03-03,187.0,83.0,Lean,False,https://cdn.sofifa.org/flags/163@3x.png,Japan,https://cdn.futbin.com/content/fifa18/img/players/217649.png,625000.0,3000.0,781000.0,68,68,66,67,62,69,44,66,1,1,2,Medium,Medium,Right,17,21,13,27,19,19,21,13,26,20,46,43,40,69,50,23,53,43,60,18,28,11,7,66,29,29,14,16,21,66,67,62,66,69,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
144440,J. Alvbåge,John Alvbåge,Stabæk Fotball,https://cdn.futbin.com/content/fifa18/img/clubs/917.png,1087,34,Norwegian Eliteserien,1982-08-10,187.0,88.0,Normal,False,https://cdn.sofifa.org/flags/46@3x.png,Sweden,https://cdn.futbin.com/content/fifa18/img/players/144440.png,375000.0,3000.0,,68,68,62,71,64,62,38,72,1,1,2,Medium,Medium,Left,13,11,17,23,10,12,14,11,32,15,42,35,44,69,33,21,44,31,81,14,34,24,14,52,12,63,19,18,11,62,71,64,72,62,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
204092,J. Blaswich,Janis Blaswich,Hansa Rostock,https://cdn.futbin.com/content/fifa18/img/clubs/27.png,1170,26,German 3. Liga,1991-05-02,193.0,90.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.futbin.com/content/fifa18/img/players/204092.png,800000.0,14000.0,,68,72,69,68,67,74,41,62,1,1,3,Medium,Medium,Right,20,18,15,38,13,19,29,8,34,31,45,38,31,53,33,32,73,31,74,16,39,19,11,41,30,44,11,15,13,69,68,67,62,74,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
229692,J. Huth,Jannik Huth,1. FSV Mainz 05,https://cdn.futbin.com/content/fifa18/img/clubs/169.png,1197,23,German Bundesliga,1994-04-15,185.0,80.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.futbin.com/content/fifa18/img/players/229692.png,1100000.0,10000.0,2100000.0,68,78,71,62,73,71,55,65,1,1,4,Medium,Medium,Right,17,16,10,33,15,20,22,15,30,23,54,55,50,66,44,25,74,32,63,14,37,25,12,42,24,41,12,14,11,71,62,73,65,71,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
185149,J. Koprivec,Jan Koprivec,,,1104,28,,1988-07-15,185.0,81.0,Normal,False,https://cdn.sofifa.org/flags/44@3x.png,Slovenia,https://cdn.futbin.com/content/fifa18/img/players/185149.png,0.0,0.0,,68,68,68,65,59,72,50,69,1,1,1,Medium,Medium,Right,15,19,9,22,10,18,16,11,33,23,51,49,48,60,40,28,66,26,61,17,27,20,10,32,21,38,13,12,14,68,65,59,69,72,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,GK
